 Day of  Day of    Year   Slurry  Frozen  Slurry   Air    Wall   Floor    Slurry
  390      25        2  1774.98    0.00    2.34   -0.95    8.09    7.49    4.91
  391      26        2  1785.60    0.00    2.35   -3.49    7.97    7.50    4.84
  392      27        2  1796.22    0.00    2.37   -7.17    7.84    7.49    4.73
  393      28        2  1806.84    0.00    2.38   -4.99    7.73    7.49    4.62
  394      29        2  1817.46    0.00    2.39   -4.31    7.61    7.51    4.52
  395      30        2  1828.07    0.00    2.41  -12.10    7.46    7.52    4.39
  396      31        2  1838.69    0.00    2.42  -14.30    7.28    7.51    4.20
  397      32        2  1849.31    0.00    2.44  -11.20    7.11    7.50    4.03
  398      33        2  1859.93    0.00    2.45   -7.32    6.97    7.50    3.90
  399      34        2  1870.55    0.00    2.46   -7.08    6.85    7.51    3.79
  400      35        2  1881.16    0.00    2.48   -9.35    6.71    7.51    3.67
  401      36        2  1891.78    0.00    2.49  -10.90    6.54    7.51    3.53
  402      37        2  1902.40    0.00    2.51  -10.50    6.37    7.52    3.39
  403      38        2  1913.02    0.00    2.52  -14.30    6.16    7.52    3.23
  404      39        2  1923.64    0.00    2.53  -12.80    5.99    7.53    3.07
  405      40        2  1934.25    0.00    2.55  -17.20    5.81    7.52    2.90
  406      41        2  1944.87    0.00    2.56  -15.40    5.64    7.52    2.71
  407      42        2  1955.49    0.00    2.58  -14.20    5.46    7.51    2.54
  408      43        2  1966.11    0.00    2.59  -11.40    5.30    7.51    2.39
  409      44        2  1976.73    0.00    2.60   -9.19    5.13    7.49    2.28
  410      45        2  1987.34    0.00    2.62   -4.32    4.99    7.51    2.21
  411      46        2  1997.96    0.00    2.63  -10.40    4.82    7.51    2.14
  412      47        2  2008.58    0.00    2.65   -9.96    4.66    7.49    2.03
  413      48        2  2019.20    0.00    2.66   -4.58    4.52    7.49    1.95
  414      49        2  2029.82    0.00    2.68   -4.90    4.38    7.48    1.90
  415      50        2  2040.43    0.00    2.69    0.31    4.27    7.48    1.88
  416      51        2  2051.05    0.00    2.70    2.10    4.17    7.47    1.89
  417      52        2  2061.67    0.00    2.72    3.37    4.08    7.48    1.92
  418      53        2  2072.29    0.00    2.73    2.15    3.99    7.47    1.95
  419      54        2  2082.91    0.00    2.75    2.42    3.92    7.47    1.97
  420      55        2  2093.52    0.00    2.76    5.28    3.87    7.46    2.01
  421      56        2  2104.14    0.00    2.77    8.64    3.85    7.47    2.07
  422      57        2  2114.76    0.00    2.79    5.76    3.81    7.48    2.15
  423      58        2  2125.38    0.00    2.80    2.15    3.76    7.47    2.19
  424      59        2  2136.00    0.00    2.82    3.62    3.71    7.47    2.22
  425      60        2  2146.60    0.00    2.83    3.07    3.65    7.47    2.26
  426      61        2   377.38    0.00    0.50    3.08    3.61    7.47    2.38
  427      62        2   381.95    0.00    0.50    2.35    3.55    7.48    2.55
  428      63        2   384.24    0.00    0.51   -1.00    3.48    7.49    2.59
  429      64        2   386.52    0.00    0.51   -3.36    3.37    7.48    2.48
  430      65        2   388.81    0.00    0.51    1.65    3.30    7.48    2.43
  431      66        2   391.09    0.00    0.52   -0.44    3.22    7.48    2.44
  432      67        2   393.38    0.00    0.52   -0.88    3.14    7.49    2.42
  433      68        2   395.66    0.00    0.52   -1.76    3.06    7.50    2.36
  434      69        2   397.95    0.00    0.52   -5.37    2.96    7.49    2.15
  435      70        2   400.23    0.00    0.53   -1.65    2.88    7.48    1.96
  436      71        2   402.52    0.00    0.53    1.73    2.83    7.47    1.97
  437      72        2   404.80    0.00    0.53    3.08    2.79    7.48    2.09
  438      73        2   407.09    0.00    0.54    1.80    2.72    7.48    2.22
  439      74        2   409.37    0.00    0.54    1.88    2.66    7.48    2.32
  440      75        2   411.66    0.00    0.54    0.96    2.59    7.48    2.41
  441      76        2   413.94    0.00    0.55   -0.37    2.51    7.49    2.43
  442      77        2   416.23    0.00    0.55   -1.41    2.43    7.49    2.38
  443      78        2   418.51    0.00    0.55   -2.34    2.37    7.47    2.31
  444      79        2   420.80    0.00    0.55    2.65    2.32    7.47    2.35
  445      80        2   423.09    0.00    0.56    3.33    2.29    7.47    2.52
  446      81        2   425.37    0.00    0.56    4.03    2.27    7.46    2.72
  447      82        2   427.66    0.00    0.56    6.68    2.23    7.46    3.00
  448      83        2   429.94    0.00    0.57    7.06    2.20    7.46    3.33
  449      84        2   432.23    0.00    0.57    6.62    2.16    7.46    3.63
  450      85        2   434.51    0.00    0.57    6.45    2.12    7.46    3.90
  451      86        2   436.80    0.00    0.58    7.14    2.09    7.47    4.16
  452      87        2   439.08    0.00    0.58    4.45    2.04    7.46    4.33
  453      88        2   441.37    0.00    0.58    8.21    2.01    7.45    4.48
  454      89        2   443.65    0.00    0.58   10.80    2.01    7.47    4.79
  455      90        2   445.94    0.00    0.59    5.88    1.97    7.47    5.02
  456      91        2   448.22    0.00    0.59    3.55    1.91    7.47    5.11
  457      92        2   450.51    0.00    0.59    3.70    1.87    7.47    5.16
  458      93        2   452.79    0.00    0.60    5.08    1.83    7.46    5.25
  459      94        2   455.08    0.00    0.60    6.60    1.79    7.48    5.43
  460      95        2   457.36    0.00    0.60    2.11    1.73    7.47    5.49
  461      96        2   459.65    0.00    0.61    3.40    1.67    7.47    5.47
  462      97        2   461.93    0.00    0.61    3.07    1.62    7.48    5.50
  463      98        2   464.22    0.00    0.61    1.28    1.55    7.47    5.48
  464      99        2   466.50    0.00    0.62    4.12    1.51    7.47    5.48
  465     100        2   468.79    0.00    0.62    4.18    1.47    7.47    5.55
  466     101        2   471.07    0.00    0.62    3.23    1.44    7.47    5.60
  467     102        2   473.36    0.00    0.62    2.96    1.42    7.47    5.58
  468     103        2   475.64    0.00    0.63    2.29    1.39    7.48    5.53
  469     104        2   477.93    0.00    0.63    1.39    1.36    7.47    5.50
  470     105        2   480.21    0.00    0.63    2.40    1.34    7.47    5.49
  471     106        2   482.50    0.00    0.64    4.49    1.33    7.46    5.57
  472     107        2   484.78    0.00    0.64    6.48    1.34    7.46    5.73
  473     108        2   487.07    0.00    0.64    6.48    1.34    7.46    5.93
  474     109        2   489.35    0.00    0.65    6.22    1.36    7.46    6.11
  475     110        2   491.64    0.00    0.65    7.10    1.39    7.46    6.30
  476     111        2   493.92    0.00    0.65    7.52    1.43    7.48    6.48
  477     112        2   496.21    0.00    0.65    1.53    1.39    7.47    6.47
  478     113        2   498.49    0.00    0.66    3.52    1.35    7.48    6.38
  479     114        2   500.78    0.00    0.66    1.88    1.34    7.48    6.33
  480     115        2   503.06    0.00    0.66    0.99    1.34    7.48    6.21
  481     116        2   505.35    0.00    0.67    1.74    1.30    7.47    6.09
  482     117        2   507.63    0.00    0.67    2.71    1.26    7.47    6.04
  483     118        2   509.92    0.00    0.67    3.22    1.23    7.47    6.04
  484     119        2   512.20    0.00    0.68    3.48    1.21    7.47    6.04
  485     120        2   514.49    0.00    0.68    3.42    1.19    7.47    6.08
  486     121        2   516.77    0.00    0.68    3.76    1.21    7.46    6.11
  487     122        2   519.06    0.00    0.68    6.16    1.21    7.47    6.18
  488     123        2   521.34    0.00    0.69    5.55    1.19    7.46    6.29
  489     124        2   523.63    0.00    0.69    6.52    1.15    7.47    6.40
  490     125        2   525.91    0.00    0.69    3.37    1.12    7.47    6.42
  491     126        2   528.20    0.00    0.70    3.10    1.11    7.47    6.34
  492     127        2   530.48    0.00    0.70    3.17    1.08    7.46    6.28
  493     128        2   532.77    0.00    0.70    6.07    1.07    7.47    6.34
  494     129        2   535.05    0.00    0.71    5.90    1.06    7.45    6.43
  495     130        2   537.34    0.00    0.71   12.50    1.10    7.44    6.61
  496     131        2   539.62    0.00    0.71   15.40    1.15    7.44    6.98
  497     132        2   541.91    0.00    0.71   15.60    1.22    7.43    7.44
  498     133        2   544.19    0.00    0.72   17.60    1.28    7.45    7.94
  499     134        2   546.48    0.00    0.72   13.00    1.32    7.45    8.32
  500     135        2   548.76    0.00    0.72    9.62    1.34    7.45    8.48
  501     136        2   551.05    0.00    0.73   10.90    1.36    7.45    8.58
  502     137        2   553.33    0.00    0.73   10.90    1.38    7.45    8.71
  503     138        2   555.62    0.00    0.73   11.50    1.39    7.45    8.88
  504     139        2   557.90    0.00    0.74   12.50    1.41    7.45    9.11
  505     140        2   560.19    0.00    0.74   12.50    1.41    7.45    9.35
  506     141        2   562.47    0.00    0.74    9.93    1.44    7.45    9.51
  507     142        2   564.76    0.00    0.75   11.20    1.50    7.46    9.64
  508     143        2   567.04    0.00    0.75    8.07    1.53    7.46    9.69
  509     144        2   569.33    0.00    0.75    8.70    1.55    7.45    9.68
  510     145        2   571.61    0.00    0.75   11.80    1.60    7.46    9.76
  511     146        2   573.90    0.00    0.76    9.02    1.64    7.46    9.81
  512     147        2   576.18    0.00    0.76    6.45    1.63    7.45    9.73
  513     148        2   578.47    0.00    0.76   11.30    1.67    7.45    9.76
  514     149        2   580.75    0.00    0.77   12.10    1.74    7.44    9.97
  515     150        2   583.04    0.00    0.77   13.60    1.81    7.44   10.21
  516     151        2   585.32    0.00    0.77   13.60    1.89    7.45   10.43
  517     152        2   587.61    0.00    0.78   13.00    1.97    7.44   10.61
  518     153        2   589.89    0.00    0.78   14.90    2.04    7.44   10.83
  519     154        2   592.18    0.00    0.78   15.40    2.12    7.44   11.09
  520     155        2   594.46    0.00    0.78   15.90    2.19    7.43   11.35
  521     156        2   596.75    0.00    0.79   18.00    2.27    7.43   11.66
  522     157        2   599.03    0.00    0.79   18.80    2.35    7.43   11.99
  523     158        2   601.32    0.00    0.79   19.10    2.41    7.43   12.31
  524     159        2   603.60    0.00    0.80   17.40    2.48    7.43   12.55
  525     160        2   605.89    0.00    0.80   17.30    2.56    7.43   12.75
  526     161        2   608.17    0.00    0.80   18.40    2.65    7.43   13.00
  527     162        2   610.46    0.00    0.81   19.40    2.75    7.44   13.28
  528     163        2   612.74    0.00    0.81   15.70    2.82    7.44   13.46
  529     164        2   615.03    0.00    0.81   14.90    2.88    7.44   13.58
  530     165        2   617.32    0.00    0.81   15.40    2.95    7.45   13.70
  531     166        2   619.60    0.00    0.82   13.00    3.02    7.43   13.70
  532     167        2   621.89    0.00    0.82   18.30    3.09    7.44   13.79
  533     168        2   624.17    0.00    0.82   16.40    3.15    7.44   13.93
  534     169        2   626.46    0.00    0.83   13.30    3.21    7.43   13.93
  535     170        2   628.74    0.00    0.83   17.60    3.28    7.43   14.02
  536     171        2   634.00    0.00    0.83   20.40    3.36    7.42   14.27
  537     172        2   637.78    0.00    0.84   20.60    3.44    7.43   14.55
  538     173        2   641.55    0.00    0.84   19.30    3.51    7.43   14.81
  539     174        2   645.33    0.00    0.85   17.60    3.59    7.43   15.00
  540     175        2   649.10    0.00    0.86   19.10    3.68    7.42   15.19
  541     176        2   652.87    0.00    0.86   22.50    3.81    7.42   15.44
  542     177        2   656.65    0.00    0.86   23.50    3.94    7.42   15.75
  543     178        2   660.42    0.00    0.87   23.10    4.09    7.42   16.06
  544     179        2   664.20    0.00    0.87   23.20    4.20    7.42   16.34
  545     180        2   667.97    0.00    0.88   22.70    4.31    7.43   16.58
  546     181        2   671.74    0.00    0.88   19.80    4.39    7.44   16.74
  547     182        2   675.52    0.00    0.89   15.60    4.47    7.44   16.76
  548     183        2   679.29    0.00    0.89   15.70    4.56    7.44   16.74
  549     184        2   683.06    0.00    0.90   15.50    4.64    7.44   16.71
  550     185        2   686.84    0.00    0.90   15.40    4.73    7.44   16.71
  551     186        2   690.61    0.00    0.91   13.60    4.80    7.44   16.66
  552     187        2   694.39    0.00    0.91   14.50    4.89    7.44   16.55
  553     188        2   698.16    0.00    0.92   14.30    4.97    7.44   16.46
  554     189        2   701.93    0.00    0.92   14.70    5.06    7.45   16.41
  555     190        2   705.71    0.00    0.93   11.90    5.13    7.44   16.35
  556     191        2   709.48    0.00    0.93   14.60    5.22    7.45   16.30
  557     192        2   713.25    0.00    0.94   12.90    5.30    7.44   16.25
  558     193        2   717.03    0.00    0.94   14.20    5.39    7.44   16.18
  559     194        2   720.80    0.00    0.95   13.30    5.48    7.44   16.12
  560     195        2   724.58    0.00    0.95   13.50    5.57    7.44   16.08
  561     196        2   728.35    0.00    0.96   16.00    5.68    7.44   16.07
  562     197        2   732.12    0.00    0.96   16.20    5.83    7.43   16.07
  563     198        2   735.90    0.00    0.97   17.30    5.94    7.43   16.11
  564     199        2   739.67    0.00    0.97   20.00    6.07    7.43   16.23
  565     200        2   743.45    0.00    0.98   19.50    6.19    7.42   16.37
  566     201        2   747.22    0.00    0.98   20.50    6.31    7.43   16.49
  567     202        2   750.99    0.00    0.99   19.50    6.41    7.44   16.60
  568     203        2   754.77    0.00    0.99   13.90    6.48    7.44   16.58
  569     204        2   758.54    0.00    1.00   14.30    6.55    7.45   16.53
  570     205        2   762.31    0.00    1.00   12.80    6.60    7.44   16.49
  571     206        2   766.09    0.00    1.01   14.40    6.69    7.44   16.45
  572     207        2   769.86    0.00    1.01   15.20    6.78    7.43   16.44
  573     208        2   773.64    0.00    1.02   17.20    6.89    7.43   16.47
  574     209        2   777.41    0.00    1.02   18.80    7.03    7.44   16.55
  575     210        2   781.18    0.00    1.03   16.10    7.15    7.44   16.57
  576     211        2   784.96    0.00    1.03   15.60    7.26    7.44   16.54
  577     212        2   788.73    0.00    1.04   16.00    7.41    7.43   16.52
  578     213        2   792.51    0.00    1.04   16.90    7.58    7.43   16.52
  579     214        2   796.28    0.00    1.05   18.10    7.75    7.43   16.57
  580     215        2   800.05    0.00    1.05   19.10    7.89    7.43   16.65
  581     216        2   803.83    0.00    1.06   17.50    8.03    7.44   16.70
  582     217        2   807.60    0.00    1.06   15.90    8.16    7.44   16.71
  583     218        2   811.37    0.00    1.07   15.60    8.31    7.43   16.70
  584     219        2   815.15    0.00    1.07   19.70    8.48    7.42   16.73
  585     220        2   818.92    0.00    1.08   21.70    8.67    7.42   16.85
  586     221        2   822.70    0.00    1.08   22.70    8.87    7.43   17.01
  587     222        2   826.47    0.00    1.09   18.30    9.06    7.44   17.13
  588     223        2   830.24    0.00    1.09   15.80    9.24    7.44   17.16
  589     224        2   834.02    0.00    1.10   14.90    9.40    7.43   17.14
  590     225        2   837.79    0.00    1.10   19.20    9.56    7.43   17.17
  591     226        2   841.57    0.00    1.11   18.60    9.72    7.43   17.23
  592     227        2   845.34    0.00    1.11   20.30    9.85    7.42   17.30
  593     228        2   849.11    0.00    1.12   21.90   10.03    7.43   17.41
  594     229        2   852.89    0.00    1.12   20.30   10.20    7.43   17.52
  595     230        2   856.66    0.00    1.13   19.90   10.33    7.42   17.59
  596     231        2   860.43    0.00    1.13   20.80   10.47    7.42   17.67
  597     232        2   864.21    0.00    1.14   20.90   10.58    7.43   17.75
  598     233        2   867.98    0.00    1.14   19.40   10.68    7.43   17.81
  599     234        2   871.76    0.00    1.15   19.80   10.77    7.42   17.84
  600     235        2   875.53    0.00    1.15   20.60   10.87    7.43   17.88
  601     236        2   879.30    0.00    1.16   18.30   10.96    7.44   17.90
  602     237        2   883.08    0.00    1.16   15.90   11.02    7.44   17.86
  603     238        2   886.85    0.00    1.17   13.20   11.04    7.45   17.77
  604     239        2   892.94    0.00    1.18   13.00   11.08    7.45   17.67
  605     240        2   897.88    0.00    1.18   12.40   11.14    7.45   17.55
  606     241        2   902.81    0.00    1.19   12.10   11.18    7.45   17.42
  607     242        2   907.74    0.00    1.20   12.40   11.24    7.44   17.28
  608     243        2   912.67    0.00    1.20   13.70   11.29    7.45   17.15
  609     244        2   917.61    0.00    1.21   10.80   11.34    7.44   17.02
  610     245        2   922.54    0.00    1.22   13.40   11.42    7.45   16.91
  611     246        2   927.47    0.00    1.22   11.50   11.50    7.44   16.81
  612     247        2   932.40    0.00    1.23   15.90   11.58    7.44   16.71
  613     248        2   937.34    0.00    1.24   15.60   11.67    7.44   16.66
  614     249        2   942.27    0.00    1.24   14.40   11.75    7.45   16.61
  615     250        2   947.20    0.00    1.25   12.70   11.83    7.45   16.55
  616     251        2   952.14    0.00    1.25   12.20   11.93    7.44   16.47
  617     252        2   957.07    0.00    1.26   14.10   12.01    7.45   16.39
  618     253        2   962.00    0.00    1.27   13.00   12.08    7.45   16.31
  619     254        2   966.93    0.00    1.27   10.50   12.12    7.45   16.20
  620     255        2   971.87    0.00    1.28   10.90   12.17    7.44   16.09
  621     256        2   976.80    0.00    1.29   13.20   12.23    7.45   15.99
  622     257        2   981.73    0.00    1.29   12.90   12.29    7.44   15.92
  623     258        2   986.66    0.00    1.30   14.70   12.38    7.44   15.87
  624     259        2   991.60    0.00    1.31   13.70   12.46    7.45   15.80
  625     260        2   996.53    0.00    1.31   12.90   12.54    7.46   15.72
  626     261        2  1001.46    0.00    1.32    9.51   12.58    7.45   15.61
  627     262        2  1006.40    0.00    1.33   11.10   12.62    7.46   15.51
  628     263        2  1011.33    0.00    1.33    8.37   12.65    7.46   15.40
  629     264        2  1016.26    0.00    1.34    8.07   12.66    7.44   15.25
  630     265        2  1021.19    0.00    1.35   13.40   12.69    7.44   15.14
  631     266        2  1026.13    0.00    1.35   13.40   12.73    7.45   15.10
  632     267        2  1031.06    0.00    1.36   12.90   12.76    7.44   15.06
  633     268        2  1035.99    0.00    1.37   14.40   12.80    7.45   15.03
  634     269        2  1040.93    0.00    1.37   12.20   12.85    7.44   14.99
  635     270        2  1045.86    0.00    1.38   14.30   12.88    7.45   14.94
  636     271        2  1050.79    0.00    1.39   12.70   12.89    7.45   14.88
  637     272        2  1055.72    0.00    1.39   12.20   12.92    7.45   14.81
  638     273        2  1060.66    0.00    1.40   12.90   12.98    7.44   14.73
  639     274        2  1065.59    0.00    1.41   13.20   13.03    7.45   14.68
  640     275        2  1070.52    0.00    1.41   11.70   13.06    7.45   14.62
  641     276        2  1075.45    0.00    1.42   13.10   13.10    7.45   14.56
  642     277        2  1080.39    0.00    1.42   12.70   13.16    7.44   14.52
  643     278        2  1085.32    0.00    1.43   13.70   13.21    7.44   14.46
  644     279        2  1090.25    0.00    1.44   14.10   13.28    7.45   14.44
  645     280        2  1095.19    0.00    1.44   12.90   13.34    7.45   14.40
  646     281        2  1100.12    0.00    1.45   13.10   13.39    7.45   14.35
  647     282        2  1105.05    0.00    1.46   12.10   13.43    7.45   14.31
  648     283        2  1109.98    0.00    1.46   10.30   13.47    7.46   14.23
  649     284        2  1114.92    0.00    1.47    8.55   13.50    7.46   14.13
  650     285        2  1119.85    0.00    1.48    7.65   13.53    7.46   14.00
  651     286        2  1124.78    0.00    1.48    7.19   13.56    7.46   13.87
  652     287        2  1129.71    0.00    1.49    6.15   13.58    7.46   13.72
  653     288        2  1134.65    0.00    1.50    6.31   13.59    7.46   13.57
  654     289        2  1139.58    0.00    1.50    6.52   13.59    7.47   13.43
  655     290        2  1144.51    0.00    1.51    5.62   13.59    7.46   13.29
  656     291        2  1149.45    0.00    1.52    6.54   13.59    7.47   13.15
  657     292        2  1154.38    0.00    1.52    2.31   13.56    7.48   12.99
  658     293        2  1159.31    0.00    1.53    1.62   13.53    7.48   12.80
  659     294        2  1164.24    0.00    1.54    0.80   13.53    7.46   12.59
  660     295        2  1169.18    0.00    1.54    8.47   13.56    7.45   12.44
  661     296        2  1174.11    0.00    1.55   10.60   13.60    7.47   12.37
  662     297        2  1179.04    0.00    1.56    3.65   13.62    7.48   12.26
  663     298        2  1183.97    0.00    1.56    0.89   13.61    7.46   12.08
  664     299        2  1188.91    0.00    1.57    7.93   13.64    7.45   11.93
  665     300        2  1193.84    0.00    1.58   10.50   13.68    7.46   11.88
  666     301        2  1198.77    0.00    1.58    9.36   13.71    7.46   11.83
  667     302        2  1203.71    0.00    1.59    7.71   13.74    7.47   11.76
  668     303        2  1208.64    0.00    1.59    5.48   13.75    7.48   11.67
  669     304        2  1213.57    0.00    1.60    1.63   13.72    7.47   11.52
  670     305        2  1218.50    0.00    1.61    5.27   13.72    7.46   11.38
  671     306        2  1223.44    0.00    1.61    9.44   13.74    7.45   11.30
  672     307        2  1228.37    0.00    1.62   12.80   13.79    7.45   11.29
  673     308        2  1233.30    0.00    1.63    9.79   13.83    7.47   11.28
  674     309        2  1238.23    0.00    1.63    5.61   13.84    7.46   11.22
  675     310        2  1243.17    0.00    1.64    7.16   13.84    7.46   11.14
  676     311        2  1248.10    0.00    1.65    7.95   13.86    7.46   11.08
  677     312        2  1253.03    0.00    1.65    7.95   13.83    7.46   11.02
  678     313        2  1257.97    0.00    1.66    6.25   13.78    7.47   10.95
  679     314        2  1262.90    0.00    1.67    5.05   13.72    7.47   10.86
  680     315        2  1267.83    0.00    1.67    3.98   13.65    7.46   10.75
  681     316        2  1272.76    0.00    1.68    6.07   13.61    7.47   10.65
  682     317        2  1277.70    0.00    1.69    5.30   13.59    7.46   10.56
  683     318        2  1282.63    0.00    1.69    6.58   13.56    7.46   10.48
  684     319        2  1287.56    0.00    1.70    7.00   13.54    7.46   10.42
  685     320        2  1292.49    0.00    1.71    7.63   13.52    7.45   10.36
  686     321        2  1297.43    0.00    1.71    9.99   13.51    7.46   10.33
  687     322        2  1302.36    0.00    1.72    8.66   13.48    7.45   10.31
  688     323        2  1307.29    0.00    1.73   11.50   13.49    7.46   10.30
  689     324        2  1312.23    0.00    1.73    5.96   13.46    7.48   10.27
  690     325        2  1317.16    0.00    1.74   -0.44   13.42    7.48   10.15
  691     326        2  1322.09    0.00    1.75    1.90   13.38    7.47   10.00
  692     327        2  1327.02    0.00    1.75    5.53   13.35    7.47    9.90
  693     328        2  1331.96    0.00    1.76    2.80   13.31    7.48    9.81
  694     329        2  1336.89    0.00    1.76    2.16   13.29    7.46    9.70
  695     330        2  1341.82    0.00    1.77    7.45   13.27    7.47    9.62
  696     331        2  1346.75    0.00    1.78    5.18   13.23    7.48    9.57
  697     332        2  1351.69    0.00    1.78   -1.01   13.15    7.48    9.45
  698     333        2  1356.62    0.00    1.79    0.30   13.08    7.48    9.31
  699     334        2  1361.55    0.00    1.80   -1.28   13.00    7.48    9.16
  700     335        2  1366.49    0.00    1.80   -0.82   12.91    7.48    9.00
  701     336        2  1371.42    0.00    1.81    1.63   12.84    7.48    8.87
  702     337        2  1376.35    0.00    1.82    1.42   12.76    7.47    8.76
  703     338        2  1381.28    0.00    1.82    2.42   12.67    7.47    8.66
  704     339        2  1386.22    0.00    1.83    3.24   12.58    7.47    8.58
  705     340        2  1391.15    0.00    1.84    5.76   12.51    7.46    8.52
  706     341        2  1396.08    0.00    1.84    7.10   12.45    7.47    8.49
  707     342        2  1401.01    0.00    1.85    4.73   12.39    7.47    8.45
  708     343        2  1405.95    0.00    1.86    2.77   12.30    7.48    8.38
  709     344        2  1410.88    0.00    1.86    1.98   12.20    7.48    8.30
  710     345        2  1415.81    0.00    1.87    1.87   12.13    7.48    8.20
  711     346        2  1420.75    0.00    1.88    1.66   12.06    7.47    8.11
  712     347        2  1425.68    0.00    1.88    4.28   11.99    7.47    8.04
  713     348        2  1430.61    0.00    1.89    2.65   11.94    7.48    7.98
  714     349        2  1435.54    0.00    1.90    0.75   11.84    7.47    7.89
  715     350        2  1440.48    0.00    1.90    5.41   11.78    7.47    7.83
  716     351        2  1445.41    0.00    1.91    4.84   11.73    7.47    7.79
  717     352        2  1450.34    0.00    1.92    3.28   11.66    7.47    7.74
  718     353        2  1455.27    0.00    1.92    4.60   11.57    7.46    7.69
  719     354        2  1460.21    0.00    1.93    6.02   11.49    7.47    7.66
  720     355        2  1465.14    0.00    1.93    5.60   11.41    7.46    7.64
  721     356        2  1470.07    0.00    1.94    6.16   11.35    7.47    7.62
  722     357        2  1475.01    0.00    1.95    4.42   11.27    7.47    7.59
  723     358        2  1479.94    0.00    1.95    2.92   11.16    7.49    7.54
  724     359        2  1484.87    0.00    1.96   -1.91   11.02    7.48    7.45
  725     360        2  1489.80    0.00    1.97   -0.83   10.89    7.49    7.33
  726     361        2  1494.74    0.00    1.97   -3.49   10.74    7.47    7.21
  727     362        2  1499.67    0.00    1.98    3.25   10.64    7.47    7.11
  728     363        2  1504.60    0.00    1.99    3.42   10.55    7.47    7.07
  729     364        2  1509.53    0.00    1.99    3.88   10.48    7.48    7.03
  730     365        2  1514.47    0.00    2.00    1.42   10.40    7.48    6.97
  731       1        3  1519.40    0.00    2.01    0.13   10.32    7.48    6.89
  732       2        3  1530.77    0.00    2.01    0.63   10.24    7.48    6.81
  733       3        3  1541.39    0.00    2.03   -0.76   10.16    7.48    6.73
  734       4        3  1552.01    0.00    2.04   -0.13   10.08    7.48    6.64
  735       5        3  1562.62    0.00    2.06   -0.56   10.00    7.49    6.56
  736       6        3  1573.24    0.00    2.07   -1.87    9.91    7.48    6.46
  737       7        3  1583.86    0.00    2.08   -0.74    9.84    7.48    6.37
  738       8        3  1594.48    0.00    2.10   -0.19    9.76    7.49    6.29
  739       9        3  1605.10    0.00    2.11   -2.27    9.67    7.49    6.20
  740      10        3  1615.71    0.00    2.13   -1.53    9.59    7.49    6.11
  741      11        3  1626.33    0.00    2.14   -1.90    9.50    7.49    6.02
  742      12        3  1636.95    0.00    2.15   -3.19    9.41    7.49    5.92
  743      13        3  1647.57    0.00    2.17   -3.35    9.31    7.49    5.81
  744      14        3  1658.19    0.00    2.18   -4.47    9.19    7.51    5.70
  745      15        3  1668.80    0.00    2.20  -10.20    9.04    7.49    5.55
  746      16        3  1679.42    0.00    2.21   -3.91    8.91    7.49    5.40
  747      17        3  1690.04    0.00    2.23   -3.05    8.79    7.49    5.30
  748      18        3  1700.66    0.00    2.24   -1.67    8.66    7.49    5.22
  749      19        3  1711.28    0.00    2.25   -1.51    8.55    7.48    5.15
  750      20        3  1721.89    0.00    2.27    0.34    8.47    7.48    5.09
  751      21        3  1732.51    0.00    2.28    2.02    8.41    7.48    5.06
  752      22        3  1743.13    0.00    2.30    1.96    8.35    7.47    5.03
  753      23        3  1753.75    0.00    2.31    3.00    8.28    7.49    5.01
  754      24        3  1764.37    0.00    2.32   -1.90    8.19    7.48    4.97
  755      25        3  1774.98    0.00    2.34   -0.95    8.09    7.49    4.91
  756      26        3  1785.60    0.00    2.35   -3.49    7.97    7.50    4.84
  757      27        3  1796.22    0.00    2.37   -7.17    7.84    7.49    4.73
  758      28        3  1806.84    0.00    2.38   -4.99    7.73    7.49    4.62
  759      29        3  1817.46    0.00    2.39   -4.31    7.61    7.51    4.52
  760      30        3  1828.07    0.00    2.41  -12.10    7.46    7.52    4.39
  761      31        3  1838.69    0.00    2.42  -14.30    7.28    7.51    4.20
  762      32        3  1849.31    0.00    2.44  -11.20    7.11    7.50    4.03
  763      33        3  1859.93    0.00    2.45   -7.32    6.97    7.50    3.90
  764      34        3  1870.55    0.00    2.46   -7.08    6.85    7.51    3.79
  765      35        3  1881.16    0.00    2.48   -9.35    6.71    7.51    3.67
  766      36        3  1891.78    0.00    2.49  -10.90    6.54    7.51    3.53
  767      37        3  1902.40    0.00    2.51  -10.50    6.37    7.52    3.39
  768      38        3  1913.02    0.00    2.52  -14.30    6.16    7.52    3.23
  769      39        3  1923.64    0.00    2.53  -12.80    5.99    7.53    3.07
  770      40        3  1934.25    0.00    2.55  -17.20    5.81    7.52    2.90
  771      41        3  1944.87    0.00    2.56  -15.40    5.64    7.52    2.71
  772      42        3  1955.49    0.00    2.58  -14.20    5.46    7.51    2.54
  773      43        3  1966.11    0.00    2.59  -11.40    5.30    7.51    2.39
  774      44        3  1976.73    0.00    2.60   -9.19    5.13    7.49    2.28
  775      45        3  1987.34    0.00    2.62   -4.32    4.99    7.51    2.21
  776      46        3  1997.96    0.00    2.63  -10.40    4.82    7.51    2.14
  777      47        3  2008.58    0.00    2.65   -9.96    4.66    7.49    2.03
  778      48        3  2019.20    0.00    2.66   -4.58    4.52    7.49    1.95
  779      49        3  2029.82    0.00    2.68   -4.90    4.38    7.48    1.90
